AGENCE,PROJET,DESCRIPTION,OBJECTIFS GENERAUX,RESULTATS,STATUT,ASPECT GENRE,NIVEAU D'INTERVENTION,REGION,SECTEUR BUDGET,SECTEUR OCDE,MAFSAN,PRIORITE NATIONALE,MINISTERE DE TUTELLE,AGENCE D'EXECUTION,INSCRIPTION LOI DES FINANCES,2009 Engagements Effectifs,2009 Decaissements Effectifs,2009 Decaissements Prevus,2010 Engagements Effectifs,2010 Decaissements Effectifs,2010 Decaissements Prevus,2011 Engagements Effectifs,2011 Decaissements Effectifs,2011 Decaissements Prevus,2012 Engagements Effectifs,2012 Decaissements Effectifs,2012 Decaissements Prevus,2013 Engagements Effectifs,2013 Decaissements Effectifs,2013 Decaissements Prevus,2014 Engagements Effectifs,2014 Decaissements Effectifs,2014 Decaissements Prevus,2015 Decaissements Prevus,2016 Decaissements Prevus,2017 Decaissements Prevus,2018 Decaissements Prevus,2019 Decaissements Prevus,Total Disbursements,Total Commitments,Planned Disbursements
REGION Alsace IRCOD,Mahajanga/Maevatanana/Ambato Boeny - Appui a la politique en faveur de l'education et la jeunesse.,- promotion de la lecture publique.  - etude d&#39;un projet de la creation d&#39;une bibliotheque de reference a Mahajanga.  - amelioration des condtions d&#39;education de base.  - developpement d&#39;activites socio-culturelles en direction de la jeunesse.,Renforcer la maÓtrise d'ouvrage des collectivites partenaires en matiere de politique educative et de jeunesse.,"- les bibliotecaires sont appuyees et mises en reseau pour gerer et animer les bibliotheques et recevoir les enfants et les ecoles.  - les competences des bibliotheques sont renforcees et une dynamique communale en termes de lecture publique emarge.  - l&#39;acces des enfants aux livres est facilite par la rehabilitation, la dotation en livres et l&#39;equipement des bibliotheques offrant un lieu d&#39;accueil adapte at attractifs dans les quatiers.  - le secteur de l&#39;education est appuye : des EPP sont equipees en materiel didactique et sportif, des puits sont construits dans des EPP et des formation pour adulte sont dispensees.  - la Direction Culture Education Loisir Jeunesse et Sport (DCELJS) de la CUM est accompagnee dans l&#39;exercice de ses missions et les methodes de travail et le suivi des activites sont ameliores.  - La DCELJS organise des evenements et met en place des activites socio-culturelles en faveur des jeunes avec les maisons de quartiers (dont certaines sont construites avec le projet).   Resultats en 2012: abandon de l'appui aux maisons de quartier, suite a l'absence de collaboration de la part des associations gerantes.",En Cours,Non Genre,Regional,BOENY,SOCIAL,EDUCATION,OTHER,Education,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire",REGION Alsace IRCOD,Hors Budget,0,0,0,73571.428,62000,0,87745.333,53263.154,0,0,113421.052,0,62981.578,65569.863,0,0,0,68080.246,0,0,0,0,0,294254.069,224298.339,68080.246
REGION Alsace IRCOD,Ambato Ambarimay - Appui a la gestion des dechets a Ambato Ambarimay (Eau et assainissement),,,,En Cours,Non Genre,Regional,BOENY,INFRASTRUCTURE,DISTRIBUTION D'EAU ET ASSAINISSEMENT,OTHER,Infrastructures, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,2677.631,2787.671,0,0,0,1851.851,0,0,0,0,0,2787.671,2677.631,1851.851
REGION Alsace IRCOD,Ambato Ambarimay - Eau et assainissement a Ambato Ambarimay(Eau et assainissement),,,,En Cours,Non Genre,Regional,BOENY,INFRASTRUCTURE,DISTRIBUTION D'EAU ET ASSAINISSEMENT,OTHER,Infrastructures, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,29407.894,30616.438,0,0,0,2160.493,0,0,0,0,0,30616.438,29407.894,2160.493
REGION Alsace IRCOD,Mahajanga - Maevatanana - Ambato Ambarimay - Mise en reseau des acteurs eau et assainissement (Eau et assainissement),,,,En Cours,Non Genre,Regional," - BETSIBOKA
 - BOENY",INFRASTRUCTURE,DISTRIBUTION D'EAU ET ASSAINISSEMENT,OTHER,Sante, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,6578.947,0,0,0,0,6172.839,0,0,0,0,0,0,6578.947,6172.839
REGION Alsace IRCOD,Commune Urbaine de Mahajanga - Appui a la CUM pour ameliorer l'assainissement et la proprete urbaine,Ameliorer la qualite de la proprete urbaine de la Ville de Mahajanga.,- Appui a l'amelioration de l'assainissement des quartiers de la CUM a travers une meilleure evacuation des dechets solides et liquides. - Appui au renforcement de la Direction des Operations (DTO) et notamment du service Assainissement et embellissement de la ville (SAEV).,- appui a l&#39;assainissement dans les deux quartiers pilotes du vallon Metzinger.  - les agents des services de la commune sont participes a une mission d&#39;echanges et de formation en Alsace pour s&#39;impregner des modes d&#39;organisation des services en charge de l&#39;assainissement et de la collectes des ordures menageres.  - les services de la commune sont organises et structures.  - des outils de suivi de l&#39;activite du SAEV sont crees.  - les circuits de collecte sont clarifies et rationalises.  - un appui materiel pour ma collecte des dechets est apporte.  - une reflexion sur la decharge est menee.,En Cours,Non Genre,Regional,BOENY,INFRASTRUCTURE,DISTRIBUTION D'EAU ET ASSAINISSEMENT,"FOOD, SECURITY & NUTRITION",Infrastructures," - Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire
 - Ministere de l'Eau",REGION Alsace IRCOD,Hors Budget,0,0,0,0,35973.333,0,0,47800.266,0,0,19421.052,0,58251.315,361779.452,0,0,0,0,0,0,0,0,0,464974.103,58251.315,0
REGION Alsace IRCOD,Commune Urbaine de Mahajanga - Appui au service financier de la CUM (Fiscalite),"- Appui a la structuration de la Direction Financiere (DF) de la CUM par sa reorganisation, son equipement et la formation de son personnel.  - Permettre l&#39;augmentation des recettes municipales a partir d&#39;un meilleur recouvrement de la fiscalite locale.",Il s'agit pour la CUM de disposer d'une meilleure autonomie financiere.,- Un nouveau logiciel de suivi des commerçants et des encaissements des marches est mise en place.  - des operations de recensement fiscal sont organisees.  - Les avis d&#39;imposition 2007 sont distribues.  - la DF est equipee est reamenagee et equipee en materiel de bureau.  - le logiciel Sim_ba est mis en place.,En Cours,Non Genre,Regional,BOENY,ADMINISTRATIF,BANQUES ET SERVICES FINANCIERS,OTHER,Gouvernance,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire",REGION Alsace IRCOD,Hors Budget,0,0,0,21744.285,20533.333,0,19974.666,9560.053,0,0,28947.368,0,16386.842,17060.273,0,0,0,14814.814,0,0,0,0,0,76101.027,58105.793,14814.814
REGION Alsace IRCOD,Commune Urbaine de Mahajanga - Appui au developpement du tourisme,- Fournir un appui au service tourisme de la CUM et au Conseil Consultatif du Tourisme et de l&#39;Environnement (CCTE) pour la mise en place d&#39;un tourisme durable a Mahajanga.  - Preserver la biodiversite dans la region de Mahajanga (en suspens ).,Developper une politique integree du tourisme pour la Ville de Mahajanga et sa region.,- le service tourisme de la CUM et le CCTE sont appuyes et renforces pour promouvoir et communiquer sur la destination Mahajanga .  - La ville et les sites touristiques de la ville sont mis en valeur par la mise en place de circuits touristiques et une signaletique.  - Un label d&#39;artisanat est cree  - des reflexions sont engagees pour developper des filieres liees a l&#39;activite touristique.,En Cours,Non Genre,Regional,BOENY,PRODUCTIF,TOURISME,OTHER,Economie," - Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire
 - Ministere du Tourisme",REGION Alsace IRCOD,Hors Budget,0,0,0,14714.285,6666.666,0,15770.666,25265.855,0,0,33684.21,0,26435.526,27521.917,0,0,0,30458.024,0,0,0,0,0,93138.648,56920.477,30458.024
REGION Alsace IRCOD,Commune Urbaine de Mahajanga - Appui au Service Incendie et Secours (SIS) (Securite civile),"- Accompagner la municipalite dans la mise en place d&#39;un service d&#39;incendie et de secours a la personne performant et en capacite de coordonner ses interventions avec des moyens propres de fonctionnement - moyens humains, techniques et financiers suffisants.  - Ameliorer la prise en charge pre-hospitaliere des blesses de la ville gräce a des moyenss d&#39;evacuation adequats, l&#39;utilisation d&#39;un systeme de communication radio entre professionnels des urgences, ainsi que la formation du personnel aux gestes de premiers secours.",Doter la CUM d'un service municipal d'incendie et de secours performant,- le fonctionnement du SIS est ameliore.  - les vehicules sont approvisionnes en carburant pour fonctionner.  - des sapeurs pompiers sont formes pour assurer la maintenance des vehicules.  - l&#39;amicale du SIS est creee et appuyee pour subvenir aux besoins dess sapeurs pompiers durant la periode de non versement des salaires.  - les sapeurs pompiers sont formes pour faire de la prevention aupres des enfants.  - la prise en charge pre-hospitaliere est amelioree par la mise a disposition d&#39;un VSAV (vehicule de secours et d&#39;assistance aux victimes).  - les pompiers ont ete formes au gestes de premiers secours.,Suspendu,Non Genre,Regional,BOENY,SOCIAL,SANTE,OTHER,Non aligne,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire",REGION Alsace IRCOD,Hors Budget,0,0,0,18571.428,17333.333,0,20360,17754.384,0,0,0,0,13819.736,14387.671,0,0,0,9876.543,0,0,0,0,0,49475.388,52751.164,9876.543
REGION Alsace IRCOD,Commune Urbaine de Mahajanga - Appui au Centre Hospitalier Androva,"- Renforcer les capacites techniques et medicales des personnems et des responsables des services concernes (laboratoire, SUSI, hygiene, maintenance et infrastructures).  - Appuyer l&#39;amelioration des infrastructures et des equipements. Faciliter et securiser l&#39;approvisionnement en reactifs et consommables par la mise ne reseau du CHUM avec des fournisseurs locaux repondants a des criteres particuliers.  - Renforcer le revaloriser les competences des paramedicaux et eleves paramedicaux du CHUM et de l&#39;IFIRP de Mahajanga.","Au-dela des echanges techniques, de l'appui a l'amelioration des infrastructures et des equipements, l'IRCOD et ses partenaires cherchent a promouvoir l'idee d'une reflexion globale de l'hopital en matiere de formation du personnel, de recouvrement des co_ts, et de maintenance des equipements.","- un appui est apporte pour la reorganisation et le fonctionnement du SUSI (la salle des soins intensifs est reamenagee par la mise en place d&#39;un box d&#39;isolement et un poste de surveillance infirmier, du materiel a ete donne, les medecins et paramedicaux du SUSI ont ete formes en langue anglaise pour pouvoir utiliser des manuels et des notices ecrits en anglais).  -un appui est apporte pour la reorganisation et le fonctionnement du laboratoire (le technicien de maintenance du Labo a ete forme pour renforcer ses competences, le service a ete dote d&#39;un nouvel appareil automate de biochimie, les medecins et technciens ont ete formes en langue anglaise).  - un appui est apporte a la gestion de l&#39;hygiene et a l&#39;amelioration de l&#39;accueil des patients (un referent hygiene a ete nomme, du materiel a ete repare et des lots de materiels d&#39;hygiene ont ete finances).  - un appui est apporte pour ameliorer la maintenance et les insfrastructures (l&#39;equipe de maintenance a ete reorganisee, des fiches technique pour chaque appareil sont mises en place, un lot d&#39;outils de maintenance a ete finance).  -un appui est apporte a al valorisation de la fonction des paramedicaux (cette activite n&#39;a pas encore commence).",En Cours,Non Genre,Regional,BOENY,SOCIAL,SANTE,OTHER,Sante," - Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire
 - Ministere de la Sante Publique",REGION Alsace IRCOD,Hors Budget,0,0,0,0,12630.666,0,0,5462.887,0,0,3842.105,0,6532.894,6801.369,0,0,0,2839.506,0,0,0,0,0,28737.027,6532.894,2839.506
REGION Alsace IRCOD,OPCI Volamena et la CU Maevatananana - Appui a l'OPCI Volamena (Appui institutionnel),- Mettre en place et developper un Centre d&#39;Appui aux Communes (CAC)  - Mobiliser et former les elus de l&#39;OPCI pour une bonne comprehension de l&#39;intercommunalite et une bonne approriation du CAC.,Participer au renforcement des capacites de maÓtrise d'ìuvre et de maÓtrise d'ouvrage des14 communes membres de l'OPCI Volamena.,"Un appui est apporte au CAC sur 4 volets  - fiscalite : les competences du CAC sont renforcees et un transfert au niveau de l&#39;OPCI est opere (travail sur la fiscalite fonciere en lien avec le volet seurisation fonciere, les ristournes et les redevances, l&#39;impot synthetique).  - gestion administrative et communale : des formations en gestion financiere, en planification strategique et operationnelle, en suivi-evaluation sont dispensees. Un manuel de procedure pour les communes rurales de 2eme categorie est elabore.  - volet gestion et montage de projet : les capacites sont renforcees en matiere de maÓtrise d&#39;ouvrage communale et dans les relations avec les bailleurs.  - volet securisation fonciere : des guichets fonciers sont crees et appuyes dans leur activites. Les elus sont formes en matiere de foncier.    Les capacites des membres de l&#39;OPCI sont renforcees gräce a des formations et un accompagnemen dans la realisation de leur budget et de leu activites. Un projet intercommunal est defini et developpe.",En Cours,Non Genre,Regional,BOENY,ADMINISTRATIF,AGRICULTURE,OTHER,Gouvernance,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire",REGION Alsace IRCOD,Hors Budget,0,0,0,204674.285,176533.333,0,139481.333,143400.799,0,0,121052.631,0,186294.736,463435.616,0,0,0,0,0,0,0,0,0,904422.379,530450.354,0
REGION Alsace IRCOD,Mahajanga-Maevatanana-Ambato Ambarimay - Projet multisectoriel de cooperation decentralisee de la l'Ircod avec les regions Boeny et Betsiboka (Gouvernance locale),Ce projet multisectoriel de cooperation decentralisee de l&#39;Ircod avec les regions Boeny et Betsiboka pour 200-2012 qui vise l&#39;accompagnement des 3 communes (et interco) dans leur processus de decentralisation. Ce programme beneficie du soutien financier du MAEE.  Cette ligne indique uniquement la part du cofinancement qui concerne l&#39;ensemble des projets (hors sante).,,,En Cours,Non Genre,Regional," - BETSIBOKA
 - BOENY",ADMINISTRATIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Non aligne, , ,Hors Budget,0,0,0,428571.428,133333.333,0,0,136572.19,0,0,131578.947,0,3552.631,3698.63,0,0,0,5246.913,0,0,0,0,0,405183.1,432124.059,5246.913
REGION Aquitaine,Region Itasy - Appui au developpement des filieres artisanales (soie sauvage et vannerie)(Mise en valeur des potentiels economiques et sociales de la Region),"Ouverture d&#39;une antenne du Centre d&#39;Information Technique et Economique (CITE) a Arivonimamo. Il s&#39;agit de fournir un espace d&#39;information, des formations, appui/conseil et prestations aux PME de l&#39;Itasy.",Favoriser er soutenir le developpement de l'entrepreunariat,"Au terme de l&#39;annee 2010, plusieurs centaines de micro et petits entrepreneurs ont beneficie des appuis du CITE.  Pres de 250 ont reçu des formations completes   Resultats obtenus:   2012 :  L'action du CITE a trouve sa place dans le ‚ reseau é des acteurs du developpement operant dans la Region Itasy, participant ainsi a une meilleure connaissance et coordination des actions de chacun. (exemple: appui a la creation d'un centre d'information et de documentation au cìur du CRFPA accompagnee de la conception de fiches pedagogiques a destination des apprenants du centre. En 2012, le CITE va travaille egalement avec 200 MER et PER (Micro Entreprises Rurales & Petite Entreprise Rurale) pour le programme de PROSPERER",En Cours,Non Genre,Regional,ITASY,PRODUCTIF,ENTREPRISES ET AUTRES SERVICES,OTHER,Economie,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire",REGION Aquitaine,Hors Budget,0,0,0,0,0,0,44749.333,45836.358,0,0,26315.789,44160.526,39434.21,41054.794,0,0,0,0,0,0,0,0,0,113206.941,84183.543,44160.526
REGION Aquitaine,Region Itasy - Assistance technique en appui au programme (Assistance technique),,,,En Cours,Non Genre,Regional,ITASY,ADMINISTRATIF,NON AFFECTE/ NON SPECIFIE,OTHER,Gouvernance, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,153343.421,159645.205,0,0,0,143877.777,0,0,0,0,0,159645.205,153343.421,143877.777
REGION Aquitaine,Region Itasy - Programme d'appui a la production halieutique (Developpement rural et formation agricole),Projet d&#39;appui aux dynamiques paysannes dans le domaine de la pisciculture artisanale.,Consolider la securite alimentaire et lutter efficacement contre la pauvrete des menages ruraux.,- Au moins 150 riziculteurs issus de 8 communes beneficient de formations et d&#39;appui/conseil dans le domaine de la rizipisciculture  - au moins 20 producteurs d&#39;alevins beneficiant d&#39;u appui/conseil.,En Cours,Non Genre,Regional,ITASY,PRODUCTIF,PECHE,"FOOD, SECURITY & NUTRITION",Developpement rural," - Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire
 - Ministere des Ressources Halieutiques et de la Pêche",REGION Aquitaine,Hors Budget,0,0,0,28571.428,26666.666,0,53333.333,54628.876,0,0,52631.578,52631.578,55000,57260.273,0,0,0,74074.074,0,0,0,0,0,191187.393,136904.761,126705.652
